_unit_id,_unit_state,_trusted_judgments,_last_judgment_at,if__people_are_eating_the_cake_please_choose_their_gender_,if__people_are_eating_the_cake_please_choose_their_gender_:confidence,if_people_are_eating_the_cake_please_choose_their_age_,if_people_are_eating_the_cake_please_choose_their_age_:confidence,who_is_eating_or_is_likely_to_eat_the_cake,who_is_eating_or_is_likely_to_eat_the_cake:confidence,image_url
685654553,finalized,3,3/6/15 13:28,Male,1,Adult/Teenager (13 or older),1,Person,1,http://upload.wikimedia.org/wikipedia/commons/c/c3/Eating_a_lot_of_food.jpg
685654554,finalized,3,3/6/15 13:29,Male,1,Kid (younger than 13),1,Person,1,http://thumbs.dreamstime.com/z/messy-baby-eating-food-1890333.jpg
685654555,finalized,3,3/6/15 13:29,Female,1,Adult/Teenager (13 or older),1,Person,1,http://images.idiva.com/media/healthmeup/photogallery/2011/Nov/eatingoutcoverg_600x450.jpg
685654556,finalized,3,3/6/15 13:29,,,,,Image Not Working,1,http://www.womansday.com/cm/womansday/images/Nn/Eat-It-to-Beat-It-mdn.jpg
685654557,finalized,3,3/6/15 13:28,Female,1,Adult/Teenager (13 or older),1,Person,1,http://i.kinja-img.com/gawker-media/image/upload/s--T3Q96qZQ--/182n2fhkgqxikjpg.jpg
685654558,finalized,3,3/6/15 13:28,Male,1,Adult/Teenager (13 or older),1,Person,1,http://thumbs.dreamstime.com/x/man-eating-food-4703099.jpg
685654559,finalized,3,3/6/15 13:29,Male,1,Adult/Teenager (13 or older),1,Person,1,http://theunboundedspirit.com/wp-content/uploads/2013/11/man-eating-fast-food.jpg
685654560,finalized,3,3/6/15 13:29,Male,1,Adult/Teenager (13 or older),1,Person,1,http://www.homeschoolcookbook.com/wp-content/uploads/2013/10/kidshealthyeating.jpg
685654561,finalized,3,3/6/15 13:28,,,,,No Person,0.6714,http://cliparts.co/cliparts/BTa/rzb/BTarzbeoc.jpg
685654562,finalized,3,3/6/15 13:28,Male,1,Kid (younger than 13),1,Person,1,http://topnews.in/health/files/Junk-food.jpg
685654563,finalized,3,3/6/15 13:30,Female,1,Adult/Teenager (13 or older),1,Person,1,http://www.secretsofhealthyeating.com/wp-content/uploads/2013/03/healthy-guidelines.jpg
685654564,finalized,3,3/6/15 13:28,Male,1,Kid (younger than 13),1,Person,1,http://www.bitconnecting.eu/wp-content/uploads/2014/07/Child-eating-healthy-food.jpg
685654565,finalized,3,3/6/15 13:28,Female,1,Adult/Teenager (13 or older),1,Person,1,http://www.topnews.in/health/files/Eating-junk-food.jpg
685654566,finalized,3,3/6/15 13:30,Female,1,Adult/Teenager (13 or older),1,Person,1,http://3.bp.blogspot.com/-fsnsatOP7Hc/UpbHQ5L3C4I/AAAAAAAAEgI/-5a0zKJeXhg/s1600/1266067_424925577618076_2048500887_o.jpg
685654567,finalized,3,3/6/15 13:30,Female,1,Adult/Teenager (13 or older),1,Person,1,http://topnews.in/healthcare/sites/default/files/woman-eating.jpg
685654568,finalized,3,3/6/15 13:29,Male,1,Adult/Teenager (13 or older),1,Person,1,http://wrigleyville.org/wp-content/uploads/2014/03/food.jpg
685654569,finalized,3,3/6/15 13:29,Female,1,Adult/Teenager (13 or older),1,Person,1,http://i.huffpost.com/gen/1365384/thumbs/o-FAST-FOOD-facebook.jpg
685654570,finalized,3,3/6/15 13:30,Female,1,Adult/Teenager (13 or older),1,Person,1,http://1-ps.googleusercontent.com/x/www.becomegorgeous.com/static.becomegorgeous.com/img/arts/2013/12/the-strong-connection-between-food-and-mood/eating_healthy.jpg
685654571,finalized,3,3/6/15 13:30,Male,1,Adult/Teenager (13 or older),1,Person,1,http://static.guim.co.uk/sys-images/Lifeandhealth/Pix/pictures/2013/8/19/1376909585845/Man-eating-a-hotdog-008.jpg
685654572,finalized,3,3/6/15 13:30,Female,1,Adult/Teenager (13 or older),1,Person,1,http://cdn.sheknows.com/articles/2012/04/woman-eating-healthy-fast-food.jpg
685654573,finalized,3,3/6/15 13:29,Male,1,Kid (younger than 13),1,Person,1,http://chosinhvien.info/wp-content/uploads/2013/07/10525928-baby-boy-eating-healthy-food-isolated.jpg
685654574,finalized,3,3/6/15 13:30,Female,1,Adult/Teenager (13 or older),1,Person,1,http://www.addiction-treatment.com/wp-content/uploads/eating-addiction.jpg
685654575,finalized,3,3/6/15 13:30,Female,1,Adult/Teenager (13 or older),1,Person,1,http://img.webmd.com/dtmcms/live/webmd/consumer_assets/site_images/articles/health_tools/portion_sizes_slideshow/getty_rr_photo_of_woman_eating_in_kitchen.jpg
685654576,finalized,3,3/6/15 13:29,Male,1,Adult/Teenager (13 or older),1,Person,1,http://banknerd.ca/wp-content/uploads/2012/03/iStock_000002983698XSmall.jpg
685654577,finalized,3,3/6/15 13:28,Female,1,Adult/Teenager (13 or older),1,Person,1,http://mentalwellnessinstitute.com/wp-content/uploads/2014/07/Balanced-Diet-Healthy-Eating-Advice.jpg
685654578,finalized,3,3/6/15 13:30,Male,0.6703,Kid (younger than 13),1,Person,1,http://www.momparenting.com/wp-content/uploads/2013/10/eating_25874944_.jpg
685654579,finalized,3,3/6/15 13:28,Female,1,Adult/Teenager (13 or older),1,Person,1,http://sciaticatreatment.blog.com/files/2010/12/food-to-eat-to-loss-weight.jpg
685654580,finalized,3,3/6/15 13:29,Male,0.6949,Kid (younger than 13),0.6949,Person,1,http://ak9.picdn.net/shutterstock/videos/1083097/preview/stock-footage-young-happy-boy-eating-fast-food-hamburger-and-french-fries-isolated.jpg
685654581,finalized,3,3/6/15 13:30,Male,1,Kid (younger than 13),0.6713,Person,1,http://image.clipdealer.com/1040960/previews/11--1040960-Family%2520Eating%2520Healthy%2520Food.jpg
685654582,finalized,3,3/6/15 13:28,Male,1,Kid (younger than 13),1,Person,1,http://thumbs.dreamstime.com/z/baby-eating-healthy-food-fruits-girl-35729585.jpg
685654583,finalized,3,3/6/15 13:29,Male,1,Adult/Teenager (13 or older),1,Person,1,http://www.thetruecare.com/wp-content/uploads/2013/10/weight-gain2.jpg
685654584,finalized,3,3/6/15 13:28,Male,1,Kid (younger than 13),1,Person,1,http://www.marriagefamilycenter.com/wp-content/uploads/2014/11/picky-eater1.jpg
685654585,finalized,3,3/6/15 13:30,Female,1,Adult/Teenager (13 or older),1,Person,1,http://thumbs.dreamstime.com/z/eating-healthy-food-17957401.jpg
685654586,finalized,3,3/6/15 13:28,Male,1,Adult/Teenager (13 or older),1,Person,1,http://thumbs.dreamstime.com/z/man-eating-food-2476260.jpg
685654587,finalized,3,3/6/15 13:28,Female,1,Adult/Teenager (13 or older),1,Person,1,http://i.huffpost.com/gen/1510391/thumbs/o-FOODS-WE-EAT-WRONG-facebook.jpg
685654588,finalized,3,3/6/15 13:28,Female,1,Adult/Teenager (13 or older),1,Person,1,http://www.youngandraw.com/wp-content/uploads/Eating-Raw-Can-Make-You-Healthier.jpg
685654589,finalized,3,3/6/15 13:29,Female,1,Adult/Teenager (13 or older),1,Person,1,http://www.completehealthnews.com/wp-content/uploads/2014/10/processed-foods-exactly-what-are-your-kids-eating.jpg
685654171,finalized,3,3/6/15 13:27,Female,1,Adult/Teenager (13 or older),1,Person,1,http://www.earthfittraining.com/wp-content/uploads/2013/11/eating-healthy.jpg
685654172,finalized,3,3/6/15 13:25,Male,1,Adult/Teenager (13 or older),1,Person,1,http://e.fastcompany.net/multisite_files/coexist/imagecache/1280/article_feature/1280-eating-habits.jpg
685654173,finalized,3,3/6/15 13:33,Female,1,Adult/Teenager (13 or older),1,Person,1,http://media2.popsugar-assets.com/files/2013/10/21/791/n/1922729/1c19856cdec5b0d0_small-bites.xxxlarge/i/Eating-Slower-Taking-Smaller-Bites.jpg
685654174,finalized,3,3/6/15 13:25,Male,1,Adult/Teenager (13 or older),1,Person,1,http://www.healthyalberta.com/Images/HE-youth-eating.jpg
685654175,finalized,3,3/6/15 13:26,,,,,Image Not Working,1,http://vcportal.ventura.org/COV/images/healthandhumanservices/foodAssistanceHealthyEating.jpg
685654176,finalized,3,3/6/15 13:24,Female,1,Adult/Teenager (13 or older),1,Person,1,http://www.jessicasrecipebag.co.uk/wp-content/uploads/2012/10/SaladEatingWoman-iStock_000016222736Medium.jpg
685654177,finalized,3,3/6/15 13:28,Male,1,Kid (younger than 13),1,Person,1,http://parentinghub.co.za/wp-content/uploads/2014/07/Get_kids_to_eat_veggies-702181.jpg
685654178,finalized,3,3/6/15 13:24,Female,1,Adult/Teenager (13 or older),1,Person,1,http://www.nacentralohio.com/wp-content/uploads/2013/04/CE_0413_WomanEatingSalad.jpg
685654179,finalized,3,3/6/15 13:28,,,,,Image Not Working,1,http://photos2.demandstudios.com/DM-Resize/photos.demandstudios.com%252Fgetty%252Farticle%252F154%252F25%252F95846967_XS.jpg
685654180,finalized,3,3/6/15 13:27,Female,1,Adult/Teenager (13 or older),1,Person,1,http://cdn.sheknows.com/articles/2011/09/woman-eating-whole-wheat-wrap.jpg
685654181,finalized,3,3/6/15 13:25,Male,1,Adult/Teenager (13 or older),1,Person,1,http://wrigleyville.org/wp-content/uploads/2014/03/food.jpg
685654182,finalized,3,3/6/15 13:24,Male,1,Adult/Teenager (13 or older),1,Person,1,http://i.kinja-img.com/gawker-media/image/upload/s--YQOvBQd4--/185zunrlgqoayjpg.jpg
685654183,finalized,3,3/6/15 13:24,Female,1,Adult/Teenager (13 or older),1,Person,1,http://citygirlbites.com/blog/wp-content/uploads/2013/11/woman-eating-pasta.jpg
685654184,finalized,3,3/6/15 13:25,Male,1,Kid (younger than 13),1,Person,1,https://cakeandcarrots.files.wordpress.com/2010/07/child_eating_sandwich.jpg
685654185,finalized,3,3/6/15 13:26,Female,1,Adult/Teenager (13 or older),1,Person,1,http://www.dumblittleman.com/wp-content/uploads/2014/05/Healthy-Eating.jpg
685654186,finalized,3,3/6/15 13:24,Female,0.6739,Adult/Teenager (13 or older),1,Person,1,http://www.mannersmentor.com/wp-content/uploads/Lady-Eating-Spaghetti.jpg
685654187,finalized,3,3/6/15 13:26,Female,0.6819,Kid (younger than 13),1,Person,1,http://i.huffpost.com/gen/1408082/thumbs/o-KIDS-EATING-facebook.jpg
685654188,finalized,3,3/6/15 13:24,Female,1,Adult/Teenager (13 or older),1,Person,1,http://www.seriouseats.com/images/2013/07/20130719-open-thread-bed-eating.jpg
685654189,finalized,3,3/6/15 13:25,Female,1,Kid (younger than 13),1,Person,1,http://www.thenaturesfarmacy.com/wp-content/uploads/2014/08/Natural-Health-For-Gum-health.jpg
685654190,finalized,3,3/6/15 13:25,Female,1,Adult/Teenager (13 or older),1,Person,1,http://www.103fm.net/wordpress/wp-content/uploads/2014/11/health3.jpg
685654191,finalized,3,3/6/15 13:25,Female,1,Adult/Teenager (13 or older),1,Person,1,http://www.premierlife.ca/wp-content/uploads/2011/02/eating-blog.jpg
685654192,finalized,3,3/6/15 13:27,Male,1,Adult/Teenager (13 or older),1,Person,1,http://www.ms178.cn/upload/static3-businessinsider-com/image/519a37b869beddec36000006/heres-how-much-you-can-eat-before-your-stomach-bursts.jpg
685654193,finalized,3,3/6/15 13:27,Female,1,Adult/Teenager (13 or older),1,Person,1,http://images.teamsugar.com/files/upl1/1/12981/41_2008/eating-cereal.jpg
685654194,finalized,3,3/6/15 13:25,,,,,Image Not Working,1,http://thumb9.shutterstock.com/display_pic_with_logo/348985/348985
685654195,finalized,3,3/6/15 13:27,Male,1,Adult/Teenager (13 or older),1,Image Not Working,1,http://nsvrc.org/sites/default/files/styles/large/public/Boy%2520eating.jpg
685654196,finalized,3,3/6/15 13:26,Male,1,Adult/Teenager (13 or older),1,Person,1,https://media.licdn.com/mpr/mpr/p/8/005/05f/20d/07fb07a.jpg
685654197,finalized,3,3/6/15 13:27,Male,1,Adult/Teenager (13 or older),1,Person,1,http://rebootedbody.com/wp-content/uploads/2013/05/healthy-eating-tips.jpg
685654198,finalized,3,3/6/15 13:27,Male,1,Adult/Teenager (13 or older),1,Person,1,http://i.huffpost.com/gen/1459049/thumbs/o-FRIENDS-EATING-facebook.jpg
685654199,finalized,3,3/6/15 13:25,Female,1,Adult/Teenager (13 or older),1,Person,1,http://www.divineglowinghealth.com/wp-content/uploads/2013/06/Food_Addiction_Girl_eating_Cookies.jpg
685654200,finalized,3,3/6/15 13:24,,,,,Image Not Working,1,http://www.publicdomainpictures.net/download-picture.php%3Fadresar%3D30000%26soubor%3Dchild-eating-watermelon.jpg
685654201,finalized,3,3/6/15 13:25,Male,1,Kid (younger than 13),1,Person,1,http://www.thegreatfitnessexperiment.com/wp-content/uploads/2013/04/watermelon2.jpg
685654202,finalized,3,3/6/15 13:28,Female,1,Adult/Teenager (13 or older),1,Person,1,https://expertbeacon.com/sites/default/files/helping_your_child_with_an_eating_disorder_move_towards_recovery.jpg
685654203,finalized,3,3/6/15 13:24,Male,1,Adult/Teenager (13 or older),1,Person,1,http://www.totallifecounseling.com/wp-content/uploads/2011/01/Man-eating-hamburger.png
685654204,finalized,3,3/6/15 13:27,Female,0.8249,Adult/Teenager (13 or older),1,Person,0.8249,http://sarmaraw.oneluckyduck.com/wp-content/uploads/2013/12/eating-966x1024.jpg
685654205,finalized,3,3/6/15 13:24,Female,1,Adult/Teenager (13 or older),1,Person,1,http://i.dailymail.co.uk/i/pix/2013/01/28/article-2269724-12917381000005DC-315_634x399.jpg
685654206,finalized,3,3/6/15 13:25,Female,1,Adult/Teenager (13 or older),1,Person,1,http://sunshinehealthsolutions.com/wp-content/uploads/2013/09/Optimal-Heath-Through-Optimal-Eating-1.jpg
685654207,finalized,3,3/6/15 13:26,Female,1,Adult/Teenager (13 or older),1,Person,1,http://demenglog.com/wp-content/uploads/2014/01/people-eating-foodchew-modern-weight-loss-tips-3febzeii.jpg
685654208,finalized,3,3/6/15 13:25,,,,,Image Not Working,1,http://pad1.whstatic.com/images/thumb/2/25/Win-an-Eating-Contest-Step-2Bullet3.jpg
685654209,finalized,3,3/6/15 13:26,Male,1,Adult/Teenager (13 or older),1,Person,1,http://www.scientificamerican.com/sciam/cache/file/E64A7B51-FAFE-4653-BB9B69A21D6E13F4.jpg
685654210,finalized,3,3/6/15 13:25,Male,1,Kid (younger than 13),1,Person,1,http://nutritionpaperideas.com/wp-content/uploads/2014/12/black-kids-eating.jpg
685654211,finalized,3,3/6/15 13:24,Female,1,Kid (younger than 13),1,Person,1,http://atlantaholisticmedicine.com/wp-content/uploads/2011/09/girl-eating-yogurt.jpg
685654212,finalized,3,3/6/15 13:27,Female,0.8249,Adult/Teenager (13 or older),1,Person,1,http://www.discovergoodnutrition.com/wp-content/uploads/2010/09/Healthy-eating-300x199.png
685654213,finalized,3,3/6/15 13:28,Male,1,Adult/Teenager (13 or older),1,Person,0.6506,http://www.healthierfoods.com/wp-content/uploads/2013/08/eating-secretly.jpg
685654214,finalized,3,3/6/15 13:25,Female,1,Adult/Teenager (13 or older),1,Person,1,http://www.extremenaturalhealth.com/wp-content/uploads/sites/90/2014/09/eating.jpg
685654215,finalized,3,3/6/15 13:28,Female,1,Adult/Teenager (13 or older),1,Person,1,http://www.secretsofhealthyeating.com/wp-content/uploads/2013/03/healthy-guidelines.jpg
685654216,finalized,3,3/6/15 13:33,Male,1,Kid (younger than 13),1,Person,1,http://www.divineglowinghealth.com/wp-content/uploads/2013/05/Kids_Eating_Hunger.jpg
685654217,finalized,3,3/6/15 13:24,Male,1,Kid (younger than 13),1,Person,1,http://thumbs.dreamstime.com/z/baby-eating-healthy-food-fruits-girl-35729585.jpg
685654218,finalized,3,3/6/15 13:33,Female,1,Adult/Teenager (13 or older),1,Person,1,http://cdn2.shareitfitness.com/wp-content/uploads/2013/04/whatiscleaneating1.jpg
685654219,finalized,3,3/6/15 13:24,Female,1,Adult/Teenager (13 or older),1,Person,1,http://www.shiftnutrition.ca/uploads/2014/09/eating-my-feelings.gif
685654220,finalized,3,3/6/15 13:33,Male,1,Adult/Teenager (13 or older),1,Person,1,http://hapiblog.com/wp-content/uploads/2013/03/rlw5999.jpg
685654221,finalized,3,3/6/15 13:27,Female,1,Adult/Teenager (13 or older),1,Person,1,http://media4.onsugar.com/files/2013/01/02/1/192/1922729/4cc580e0024c2453_eating-mindfully.xxxlarge_1.jpg
685654222,finalized,3,3/6/15 13:33,Male,1,Adult/Teenager (13 or older),1,Person,1,http://clearliferesults.com/wp-content/uploads/2011/09/man-eating-bowl-of-cereal.jpg
685654223,finalized,3,3/6/15 13:28,Male,1,Adult/Teenager (13 or older),1,Person,1,http://ladything.com/wp-content/uploads/2014/01/eat-slowly.jpg
685654224,finalized,3,3/6/15 13:26,Female,1,Adult/Teenager (13 or older),1,Image Not Working,0.6891,http://img.wallpapergang.com/21processed/baby%2520eating%2520milk.jpg
685654225,finalized,3,3/6/15 13:27,Female,1,Adult/Teenager (13 or older),1,Person,1,http://www.mypublishinguniverse.com/wp-content/uploads/2012/09/lady-eating-chocolate.jpg
685654226,finalized,3,3/6/15 13:27,Male,1,Kid (younger than 13),0.8249,Person,1,http://thumbs.dreamstime.com/z/boy-eating-possum-pie-387386.jpg
685654227,finalized,3,3/6/15 13:25,Female,1,Adult/Teenager (13 or older),1,Person,1,http://canadianimmigrant.ca/wordpress/wp-content/uploads/woman-eating-sandwich.jpg
685654228,finalized,3,3/6/15 13:24,Male,1,Kid (younger than 13),1,Person,1,http://livehealthyosu.files.wordpress.com/2013/08/kid-eating-veggies1.jpg
685654229,finalized,3,3/6/15 13:26,Female,0.6891,Adult/Teenager (13 or older),1,Person,1,http://themissinformation.com/wp-content/uploads/2014/06/OR13_eating1_SS.jpg
685654230,finalized,3,3/6/15 13:28,Female,1,Adult/Teenager (13 or older),1,Person,1,http://www.bodybuilding.com/fun/images/2009/fight_eating_disorders_a.jpg
685654231,finalized,3,3/6/15 13:28,Female,1,Adult/Teenager (13 or older),1,Person,1,http://www.lentesrosas.com/web/wp-content/uploads/2013/04/mindful-eating-1.jpg
685654232,finalized,3,3/6/15 13:27,,,,,Image Not Working,1,http://www.bloatingtips.co.uk/uploads/53/overeating%2520from%2520arabiadotmsndotcom.jpg
685654233,finalized,3,3/6/15 13:24,Female,1,Adult/Teenager (13 or older),1,Person,1,http://absolute-health.co.uk/wp-content/uploads/2015/01/eating-choclate.jpg
685654234,finalized,3,3/6/15 13:28,Male,1,Adult/Teenager (13 or older),1,Person,1,http://new.helpguide.org/images/eating-disorders/man-binge-eating-pizza-350.jpg
685654235,finalized,3,3/6/15 13:24,Female,1,Adult/Teenager (13 or older),1,Person,1,http://i.huffpost.com/gen/1475419/thumbs/o-THINK-BEFORE-EATING-facebook.jpg
685654236,finalized,3,3/6/15 13:26,Female,1,Adult/Teenager (13 or older),1,Person,1,http://www.eatinghealthy.org/sites/default/files/eating-healthy-home.jpg
685654237,finalized,3,3/6/15 13:26,Male,1,Adult/Teenager (13 or older),1,Person,1,http://cdn.oxwordsblog.wpfuel.co.uk/wpcms/wp-content/uploads/Man-eating-chicken.jpg
685654238,finalized,3,3/6/15 13:28,Male,0.6765,Adult/Teenager (13 or older),1,Person,1,http://i2.cdn.turner.com/cnn/2009/HEALTH/07/03/competitive.eating.stomach/art.competitive.eating.gi.jpg
685654239,finalized,3,3/6/15 13:26,Female,1,Adult/Teenager (13 or older),1,Person,1,http://media3.onsugar.com/files/2012/02/06/5/192/1922729/a418df7bf068723f_woman-eating-sandwich.preview.jpg
685654240,finalized,3,3/6/15 13:25,Male,1,Adult/Teenager (13 or older),1,Person,1,http://chpw.org/images/weight_healthyfood.jpg
685654241,finalized,3,3/6/15 13:25,Female,0.6622,Kid (younger than 13),1,Person,1,http://alsiasi.com/en/2014en/3/alsiasi/baby-eating-3.jpg
685654242,finalized,3,3/6/15 13:25,Female,1,Adult/Teenager (13 or older),1,Person,1,http://lilywell.com/wp-content/uploads/2014/11/4-excessive-eating.jpg
685654243,finalized,3,3/6/15 13:28,Male,1,Kid (younger than 13),1,Person,1,http://www.childrenandbabiesnoteating.com/images/Picky-eating2.jpg
685654244,finalized,3,3/6/15 13:26,Female,1,Kid (younger than 13),0.544,Image Not Working,0.6891,http://www.medimanage.com/Images/eating%2520mindfully.jpg
685654245,finalized,3,3/6/15 13:26,Male,1,Adult/Teenager (13 or older),1,Person,1,http://www.sparkpe.org/blog/wp-content/uploads/2010/10/eating-right.jpg
685654246,finalized,3,3/6/15 13:25,,,,,Image Not Working,1,http://www.womansday.com/cm/womansday/images/g0/1-girl-eating-salad-lgn.jpg
685654247,finalized,3,3/6/15 13:24,Male,1,Kid (younger than 13),1,Person,1,http://thumbs.dreamstime.com/z/kid-eating-cornflakes-4367748.jpg
685654248,finalized,3,3/6/15 13:28,Female,1,Adult/Teenager (13 or older),1,Person,1,http://cdn.sheknows.com/articles/woman-eating-salad.jpg
685654249,finalized,3,3/6/15 13:25,Female,1,Adult/Teenager (13 or older),1,Person,0.661,http://crossfitbethany.com/wp-content/uploads/2014/02/eat3.jpg
685654250,finalized,3,3/6/15 13:27,Female,0.7067,Adult/Teenager (13 or older),1,Image Not Working,0.5779,http://denveryouthproject.files.wordpress.com/2011/10/binge_eating.jpg
685654251,finalized,3,3/6/15 13:28,Female,1,Adult/Teenager (13 or older),1,Person,1,http://www.nutrition-for-athletes.com/images/Healthy-Eating.jpg
685654252,finalized,3,3/6/15 13:25,Female,1,Adult/Teenager (13 or older),1,Person,1,http://images.huffingtonpost.com/2014-10-24-EmotionalEating.jpg
685654253,finalized,3,3/6/15 13:25,Female,1,Adult/Teenager (13 or older),1,Person,1,http://www.womenshealthmag.com/files/wh6_uploads/images/let-them-eat-cake_0.jpg
685654254,finalized,3,3/6/15 13:25,Male,1,Adult/Teenager (13 or older),1,Person,1,http://www.leanerbydesign.com/wp-content/uploads/2013/10/binge-eater.jpg
685654255,finalized,3,3/6/15 13:25,Male,1,Kid (younger than 13),1,Person,1,http://nopalerodecorazon.com/v1/wp-content/uploads/2013/10/bigstock-child-eating-salad-2579183.jpg
685654256,finalized,3,3/6/15 13:33,Female,1,Adult/Teenager (13 or older),1,Person,1,http://blog.tmcnet.com/blog/rich-tehrani/uploads/eating-pc.jpg
685654257,finalized,3,3/6/15 13:26,Female,0.6835,Adult/Teenager (13 or older),1,Person,1,http://images.idiva.com/media/content/2011/Feb/tips_to_avoid_emotional_eating.jpg
685654258,finalized,3,3/6/15 13:28,Female,1,Adult/Teenager (13 or older),1,No Person,0.3468,http://i.telegraph.co.uk/multimedia/archive/02136/eating_2136550b.jpg
685654259,finalized,3,3/6/15 13:33,Male,1,Adult/Teenager (13 or older),1,Person,1,http://gifsec.com/wp-content/uploads/GIF/2014/07/michael-jackson-eating-popcorn-gif.gif
685654260,finalized,3,3/6/15 13:24,Female,1,Adult/Teenager (13 or older),1,Person,1,http://www.healthyhippie.net/wp-content/uploads/2012/09/9-tips-for-healthy-eating.jpg
685654261,finalized,3,3/6/15 13:26,Female,1,Kid (younger than 13),1,Person,1,http://static.guim.co.uk/sys-images/Education/Pix/pictures/2010/7/8/1278587068818/A-pupil-eats-her-school-d-006.jpg
685654262,finalized,3,3/6/15 13:26,Female,0.629,Adult/Teenager (13 or older),0.629,Person,1,http://www.momtastic.com/images/stories/100706-healthy-eating.jpg
685654263,finalized,3,3/6/15 13:25,Female,1,Kid (younger than 13),1,Person,1,https://expertbeacon.com/sites/default/files/helping_children_who_may_be_struggling_with_an_eating_disorder.jpg
685654264,finalized,3,3/6/15 13:26,Male,1,Adult/Teenager (13 or older),1,Person,1,http://teaminternallyfit.com/wp-content/uploads/2011/06/eating-200161396-001-sw.jpg
